userid,probability
55739,0.681162953377
55740,0.444619804621
55741,0.374132454395
55742,0.0971662700176
55743,0.239982515574
55744,0.228225082159
55745,0.515937387943
55746,0.175034970045
55747,0.207806140184
55748,0.545474886894
55749,0.364867806435
55750,0.271239548922
55751,0.354531913996
55752,0.823439240456
55753,0.651137173176
55754,0.412391543388
55755,0.0620987191796
55756,0.399507284164
55757,0.258972615004
55758,0.46222525835
55759,0.259135395288
55760,0.625637173653
55761,0.545616984367
55762,0.467226445675
55763,0.540484309196
55764,0.33548617363
55766,0.201109290123
55767,0.59519559145
55768,0.57037115097
55769,0.33941090107
55770,0.225748300552
55771,0.647283911705
55772,0.436543345451
55773,0.639959037304
55775,0.709210574627
55776,0.229852885008
55777,0.298464566469
55780,0.217715367675
55782,0.234262958169
55783,0.102900870144
55784,0.480674803257
55785,0.192004024982
55786,0.259544283152
55787,0.0852279961109
55788,0.239757597446
55789,0.28687274456
55790,0.357337683439
55791,0.291362166405
55792,0.788545429707
55793,0.173664659262
55794,0.58435344696
55795,0.531382679939
55796,0.572173416615
55797,0.518228828907
55798,0.373494327068
55799,0.506440520287
55800,0.759712576866
55801,0.153770789504
55802,0.538638472557
55803,0.786315500736
55804,0.217326179147
55806,0.802844524384
55807,0.407113581896
55808,0.588003695011
55809,0.4494548738
55811,0.319740623236
55812,0.564624130726
55813,0.21489097178
55814,0.491642922163
55815,0.596832811832
55817,0.208144828677
55818,0.229906052351
55819,0.674687922001
55820,0.338741570711
55822,0.5816873312
55823,0.222559064627
55824,0.189111471176
55825,0.155559837818
55826,0.557580888271
55827,0.0505403503776
55828,0.577579796314
55829,0.401257753372
55830,0.0983273759484
55832,0.340084075928
55833,0.573813021183
55834,0.345239847898
55835,0.761104881763
55836,0.543316841125
55837,0.234210893512
55838,0.164548352361
55839,0.732280373573
55840,0.562984704971
55841,0.233668461442
55842,0.494018018246
55843,0.267328292131
55844,0.546924471855
55845,0.45512676239
55846,0.201809003949
55847,0.225869372487
55848,0.85349971056
55849,0.559194803238
55850,0.32661280036
55851,0.184545531869
55852,0.115628100932
55853,0.272462159395
55854,0.705025196075
55855,0.0855263993144
55856,0.57322460413
55857,0.373351365328
55858,0.636272907257
55859,0.170153051615
55860,0.427325844765
55861,0.0953839793801
55862,0.256489157677
55863,0.425200760365
55864,0.382894933224
55865,0.183678373694
55867,0.113075107336
55869,0.138112694025
55870,0.124079324305
55871,0.197608351707
55872,0.147138133645
55873,0.818311691284
55874,0.0190773215145
55875,0.432431846857
55876,0.520776450634
55877,0.299761205912
55878,0.0503774099052
55879,0.48013690114
55880,0.595613837242
55881,0.373915493488
55882,0.747313439846
55883,0.660631537437
55884,0.358683973551
55885,0.417093604803
55886,0.64138174057
55887,0.0827060416341
55888,0.579490542412
55889,0.784921169281
55890,0.503830015659
55891,0.689897716045
55892,0.513317406178
55893,0.547689974308
55894,0.205058127642
55895,0.857404053211
55896,0.533900082111
55897,0.231500819325
55898,0.608349859715
55899,0.264228492975
55901,0.224228039384
55902,0.326917856932
55903,0.521448194981
55904,0.206314951181
55905,0.227636277676
55906,0.600233495235
55907,0.288048774004
55908,0.12830735743
55909,0.174111500382
55910,0.215782448649
55911,0.0947757810354
55912,0.376291245222
55913,0.195860683918
55914,0.166463792324
55915,0.233157902956
55916,0.705222904682
55917,0.59978979826
55918,0.664827644825
55919,0.626264929771
55920,0.12285105139
55921,0.555250406265
55922,0.155103996396
55923,0.61329126358
55924,0.075656555593
55925,0.268164932728
55926,0.279284119606
55927,0.0915403962135
55928,0.57926017046
55929,0.366584986448
55931,0.614220678806
55932,0.360871255398
55933,0.601334869862
55934,0.365065127611
55935,0.796466350555
55936,0.587234675884
55937,0.633064746857
55939,0.593146264553
55940,0.196171700954
55941,0.665778040886
55942,0.188872620463
55943,0.495787888765
55944,0.151553273201
55945,0.124007336795
55946,0.323648989201
55947,0.736247599125
55948,0.174120634794
55949,0.579108774662
55950,0.645265817642
55951,0.609924972057
55952,0.582016706467
55953,0.613757431507
55954,0.265001118183
55955,0.0723774135113
55956,0.59005266428
55957,0.471120625734
55958,0.632738411427
55959,0.571508705616
55960,0.394674062729
55961,0.690381228924
55963,0.158765971661
55964,0.515521287918
55965,0.137819796801
55967,0.281748086214
55968,0.438600867987
55970,0.403828650713
55971,0.415026932955
55972,0.0729955509305
55973,0.272827476263
55975,0.8906468153
55976,0.543090283871
55977,0.142559587955
55978,0.165275380015
55979,0.199193835258
55980,0.760523796082
55981,0.560501039028
55982,0.272101223469
55983,0.241035833955
55985,0.414152741432
55986,0.526177763939
55988,0.378520160913
55989,0.665854513645
55990,0.554517745972
55991,0.337298363447
55992,0.170216649771
55993,0.332387804985
55994,0.582415521145
55996,0.0819524079561
55997,0.377804577351
55998,0.698926210403
56000,0.620748698711
56001,0.367779761553
56002,0.652819931507
56004,0.428279519081
56005,0.233209371567
56006,0.64697343111
56007,0.356915891171
56010,0.498784929514
56011,0.278801292181
56012,0.668441772461
56013,0.00941119343042
56014,0.199126124382
56015,0.227526322007
56016,0.36928114295
56017,0.0470318309963
56018,0.0413103923202
56019,0.559134304523
56022,0.192554622889
56023,0.785844266415
56024,0.813083708286
56025,0.597641050816
56026,0.356742888689
56027,0.646865367889
56028,0.19015738368
56032,0.603622376919
56033,0.0143779423088
56034,0.467444688082
56035,0.396048933268
56036,0.136241689324
56037,0.321053266525
56039,0.138996914029
56040,0.297174870968
56043,0.212524339557
56044,0.670587658882
56046,0.0575607679784
56047,0.606458067894
56048,0.0805274322629
56049,0.261297881603
56050,0.410684704781
56051,0.588808178902
56052,0.462549507618
56053,0.273833066225
56055,0.143414989114
56056,0.555202662945
56057,0.470506310463
56058,0.238711178303
56059,0.483347952366
56060,0.147491320968
56061,0.357736945152
56062,0.246579706669
56063,0.449848473072
56064,0.322345107794
56065,0.135074406862
56066,0.301943838596
56067,0.181207671762
56069,0.761202454567
56074,0.117202267051
56076,0.645552158356
56078,0.513394594193
56079,0.282266676426
56080,0.108775146306
56081,0.614228487015
56082,0.501894056797
56084,0.357084929943
56086,0.426444917917
56087,0.201083317399
56089,0.750547468662
56090,0.258161693811
56092,0.547754466534
56093,0.369005322456
56094,0.195557266474
56096,0.302573353052
56097,0.225938677788
56098,0.593681156635
56100,0.0267978198826
56102,0.440308600664
56103,0.332841396332
56105,0.0760197639465
56106,0.0353611186147
56107,0.561161577702
56109,0.880547344685
56111,0.463157683611
56112,0.310333073139
56113,0.180883079767
56114,0.0717580094934
56115,0.367583692074
56116,0.180002719164
56117,0.640366792679
56119,0.422935307026
56120,0.430214494467
56122,0.107338428497
56123,0.287127286196
56124,0.179561600089
56126,0.694636046886
56128,0.314088255167
56129,0.244982853532
56130,0.113000497222
56131,0.489284992218
56132,0.284820199013
56133,0.411843419075
56134,0.440292418003
56136,0.36416849494
56137,0.100242428482
56138,0.437801778316
56139,0.71379929781
56140,0.384083390236
56141,0.251060813665
56142,0.32076087594
56144,0.125279590487
56145,0.245544746518
56146,0.210738971829
56147,0.748096823692
56148,0.368197947741
56149,0.353168815374
56150,0.201683983207
56151,0.59632319212
56152,0.106142386794
56153,0.577016890049
56154,0.213319554925
56155,0.205966442823
56156,0.130967319012
56157,0.482144147158
56158,0.142466649413
56159,0.573891282082
56160,0.383491754532
56161,0.878598749638
56162,0.592242062092
56164,0.0557786487043
56165,0.130561113358
56166,0.284169763327
56167,0.18277195096
56168,0.553101241589
56169,0.388733327389
56170,0.229056954384
56171,0.141424655914
56173,0.360421001911
56174,0.160592138767
56176,0.344489514828
56177,0.721377193928
56178,0.478808760643
56180,0.261997014284
56181,0.155604586005
56184,0.597603619099
56185,0.332541406155
56187,0.199366480112
56188,0.331678062677
56189,0.49745208025
56190,0.162801712751
56191,0.650458991528
56192,0.176613554358
56193,0.50386852026
56194,0.273218691349
56195,0.369603514671
56196,0.695887982845
56198,0.245574995875
56199,0.106775678694
56200,0.183391958475
56201,0.529774367809
56202,0.11101436615
56203,0.500186741352
56204,0.32622975111
56205,0.703599870205
56207,0.039436403662
56209,0.689735651016
56210,0.453997701406
56211,0.717621445656
56212,0.715879201889
56213,0.741417825222
56214,0.535024642944
56215,0.0911939963698
56217,0.746356904507
56218,0.575101613998
56219,0.702767133713
56221,0.0463310293853
56222,0.612850666046
56223,0.239300444722
56224,0.258859276772
56225,0.221163854003
56226,0.148287042975
56227,0.09567900002
56228,0.0742389187217
56229,0.141142547131
56230,0.147365435958
56231,0.538595378399
56232,0.238471254706
56233,0.0902049094439
56234,0.0374770350754
56237,0.0816354006529
56238,0.363855034113
56239,0.280562490225
56240,0.0613556280732
56241,0.472009956837
56242,0.415275126696
56244,0.743365645409
56247,0.292037546635
56249,0.806905388832
56250,0.419338226318
56252,0.153286859393
56253,0.54962003231
56254,0.154910102487
56255,0.4187271595
56256,0.116744153202
56257,0.310943692923
56258,0.234493046999
56261,0.422155231237
56263,0.625643193722
56266,0.673795163631
56267,0.145775586367
56268,0.753881633282
56269,0.0686107128859
56270,0.186300441623
56271,0.542955756187
56273,0.484111070633
56275,0.127775460482
56276,0.834799826145
56277,0.659707248211
56279,0.094503775239
56280,0.393475264311
56281,0.173392698169
56282,0.761231780052
56283,0.633396685123
56284,0.376541763544
56285,0.174666598439
56286,0.374529242516
56287,0.424154132605
56288,0.161964416504
56289,0.514873683453
56290,0.299128234386
56291,0.348790258169
56292,0.49768269062
56293,0.602655589581
56294,0.579076528549
56295,0.456564664841
56297,0.707284271717
56298,0.147846147418
56299,0.636241316795
56300,0.138292998075
56303,0.734724164009
56304,0.522940993309
56305,0.611374914646
56306,0.67028594017
56307,0.0469003692269
56308,0.156273022294
56309,0.647125840187
56311,0.337747991085
56312,0.255263566971
56313,0.143834859133
56314,0.233183011413
56315,0.13777153194
56318,0.508283495903
56320,0.383258759975
56321,0.524346828461
56322,0.44436365366
56323,0.17502489686
56325,0.497198969126
56326,0.292189151049
56327,0.278618633747
56328,0.23679612577
56330,0.423879623413
56332,0.102246962488
56334,0.286722272635
56335,0.570273160934
56336,0.14353094995
56338,0.22593536973
56339,0.331559121609
56340,0.243723645806
56341,0.243143692613
56342,0.497823625803
56343,0.830525994301
56345,0.860291898251
56346,0.283133357763
56347,0.0371216721833
56348,0.18834143877
56349,0.693341016769
56350,0.636613428593
56351,0.229294121265
56352,0.865852117538
56353,0.0175725854933
56354,0.312605887651
56355,0.565200924873
56356,0.0980234742165
56357,0.520313024521
56358,0.657544612885
56359,0.762469112873
56361,0.658728659153
56362,0.690892398357
56364,0.123811230063
56365,0.517827451229
56366,0.284726172686
56368,0.0856855511665
56369,0.109868496656
56370,0.437674790621
56371,0.168062582612
56373,0.558252215385
56375,0.106981314719
56377,0.222082585096
56379,0.364196300507
56380,0.312518298626
56381,0.204664096236
56382,0.814803004265
56383,0.613419175148
56384,0.661504626274
56385,0.248392522335
56386,0.744687020779
56387,0.325787335634
56388,0.593420684338
56390,0.79090821743
56391,0.419578850269
56392,0.402691572905
56393,0.687546730042
56394,0.673467516899
56395,0.56820499897
56396,0.450991690159
56397,0.564603686333
56398,0.679978370667
56399,0.751426935196
56400,0.675688862801
56401,0.473667770624
56403,0.372902601957
56404,0.143741890788
56405,0.284105539322
56406,0.246993079782
56407,0.372583597898
56408,0.552528500557
56409,0.483807235956
56410,0.601760923862
56411,0.189436331391
56412,0.212176516652
56413,0.556422650814
56415,0.62950193882
56417,0.203517049551
56418,0.645332753658
56419,0.453552216291
56420,0.540684640408
56421,0.640468001366
56422,0.175546184182
56423,0.536792576313
56424,0.403773277998
56425,0.451357871294
56426,0.239857301116
56427,0.78211170435
56428,0.71823143959
56429,0.265740275383
56430,0.332369178534
56431,0.444041877985
56432,0.528635680676
56433,0.374964624643
56434,0.503837943077
56435,0.111926004291
56436,0.665794432163
56437,0.61447429657
56438,0.579664885998
56439,0.575498819351
56440,0.167974919081
56441,0.567691028118
56442,0.708076179028
56443,0.471006780863
56446,0.288212388754
56447,0.386249274015
56448,0.215181171894
56449,0.375895470381
56450,0.633836627007
56451,0.782017052174
56452,0.33339253068
56453,0.777654230595
56454,0.0952857732773
56455,0.669733226299
56456,0.680593669415
56457,0.57029914856
56458,0.422355800867
56459,0.240051880479
56460,0.159645572305
56461,0.211012840271
56463,0.178165197372
56464,0.337086349726
56465,0.7656468153
56466,0.235448017716
56467,0.617917120457
56468,0.384194642305
56469,0.284021735191
56470,0.106186807156
56471,0.525121867657
56472,0.79627686739
56473,0.0981405004859
56474,0.263185679913
56475,0.272187739611
56476,0.707011163235
56477,0.391144037247
56478,0.213348761201
56479,0.638059616089
56480,0.288178622723
56481,0.253481417894
56482,0.182692140341
56483,0.456913679838
56484,0.294729918242
56485,0.466706097126
56486,0.838291823864
56487,0.545574128628
56488,0.601868450642
56489,0.508302211761
56490,0.249986827374
56491,0.612034082413
56492,0.581208527088
56493,0.630279839039
56494,0.316917598248
56495,0.527828454971
56496,0.596611499786
56497,0.654394209385
56498,0.658921420574
56499,0.776365280151
56500,0.341665536165
56501,0.130331546068
56502,0.70632904768
56503,0.189711928368
56504,0.248903185129
56505,0.245995566249
56506,0.0525151491165
56507,0.568273961544
56508,0.15808570385
56510,0.336876392365
56512,0.797012746334
56516,0.13818398118
56517,0.54988193512
56519,0.413954705
56520,0.329908251762
56521,0.178219407797
56522,0.356001347303
56523,0.420761525631
56525,0.506335616112
56526,0.0359876900911
56527,0.183425709605
56528,0.771108448505
56529,0.705033063889
56531,0.181717634201
56533,0.237538322806
56534,0.157520443201
56535,0.0897326767445
56536,0.4393260777
56537,0.677230298519
56538,0.519023120403
56539,0.626908540726
56540,0.0991048067808
56542,0.444331347942
56543,0.355735033751
56544,0.0775532275438
56545,0.472040116787
56546,0.521474957466
56547,0.623836040497
56548,0.144252225757
56551,0.503768503666
56554,0.0954372733831
56555,0.588899612427
56557,0.161253392696
56559,0.112764172256
56560,0.0732372626662
56561,0.269148260355
56562,0.0992430150509
56563,0.383910745382
56564,0.380489289761
56565,0.289641469717
56567,0.0790875032544
56569,0.104171209037
56571,0.0377256162465
56574,0.828109681606
56575,0.127185687423
56576,0.0252006892115
56577,0.674338579178
56578,0.54295617342
56580,0.0701554566622
56581,0.545264482498
56582,0.624430000782
56583,0.208782613277
56585,0.180505022407
56586,0.511633515358
56588,0.303084254265
56589,0.0598243996501
56590,0.395416885614
56592,0.0705404132605
56593,0.0377705879509
56594,0.512627363205
56595,0.464366704226
56596,0.158638089895
56597,0.634858250618
56598,0.551058113575
56599,0.199746072292
56600,0.462333351374
56602,0.352527529001
56603,0.481833845377
56604,0.180256843567
56605,0.501518249512
56606,0.243244335055
56608,0.156719192863
56609,0.200754672289
56611,0.337545752525
56612,0.446419119835
56613,0.363239377737
56614,0.210446834564
56615,0.585655272007
56616,0.607918441296
56617,0.265165388584
56619,0.273816645145
56622,0.913910090923
56624,0.382266461849
56625,0.233130499721
56627,0.113972231746
56628,0.278639316559
56629,0.181538686156
56630,0.638325870037
56631,0.423565149307
56632,0.0367394834757
56633,0.57823830843
56634,0.201345860958
56635,0.194798827171
56636,0.501750707626
56637,0.23971876502
56638,0.628904283047
56639,0.0894535183907
56640,0.358912140131
56641,0.585329473019
56642,0.815287947655
56643,0.72607177496
56644,0.581963598728
56645,0.741262793541
56646,0.678066253662
56648,0.299740225077
56649,0.114017017186
56650,0.571405529976
56651,0.451897412539
56652,0.209337264299
56653,0.356359213591
56654,0.547320067883
56655,0.435656160116
56656,0.492105692625
56657,0.268712997437
56658,0.162045523524
56659,0.590771853924
56661,0.570828557014
56662,0.2787733078
56665,0.352768272161
56666,0.28619736433
56667,0.569318294525
56669,0.588950991631
56670,0.309538185596
56671,0.553224623203
56672,0.741095304489
56673,0.592611074448
56675,0.363663166761
56678,0.334691941738
56679,0.469031214714
56680,0.302073091269
56681,0.214170366526
56682,0.206971630454
56683,0.019006812945
56684,0.495709359646
56685,0.140757635236
56686,0.724933028221
56688,0.159504160285
56689,0.47573646903
56690,0.627864718437
56691,0.198487594724
56692,0.158386126161
56694,0.0419819764793
56695,0.64358741045
56696,0.81758248806
56697,0.444179832935
56698,0.219082921743
56699,0.113678693771
56700,0.207282081246
56701,0.386011183262
56703,0.581974744797
56705,0.303744375706
56707,0.347084462643
56708,0.406012862921
56709,0.440572410822
56711,0.196220964193
56712,0.837738633156
56713,0.100988984108
56714,0.367966979742
56715,0.293735295534
56716,0.155032336712
56717,0.406157881021
56718,0.129551231861
56719,0.622264683247
56720,0.321088165045
56721,0.102814473212
56722,0.611125349998
56723,0.247473523021
56724,0.132821127772
56725,0.199650004506
56726,0.0624135285616
56727,0.555242180824
56728,0.228330031037
56729,0.478173315525
56730,0.2627594769
56731,0.229515448213
56732,0.521301388741
56733,0.640188455582
56734,0.494057416916
56735,0.665862679482
56736,0.261012464762
56737,0.22498048842
56738,0.219279006124
56740,0.357608020306
56741,0.228006526828
56742,0.115404434502
56743,0.146373599768
56747,0.629037976265
56748,0.127835914493
56749,0.391570478678
56750,0.0711215361953
56753,0.420976042747
56754,0.540946602821
56755,0.226099207997
56756,0.318340063095
56758,0.20995567739
56759,0.234686180949
56760,0.14501157403
56761,0.370350241661
56764,0.599407196045
56765,0.263699144125
56766,0.100979961455
56767,0.635505795479
56768,0.341596245766
56771,0.167097941041
56773,0.629514813423
56774,0.507596313953
56776,0.419331133366
56777,0.518457114697
56778,0.566642343998
56779,0.537533521652
56780,0.478490710258
56781,0.164748385549
56783,0.32147103548
56785,0.691478312016
56786,0.516197085381
56788,0.618015825748
56789,0.051325455308
56790,0.195788145065
56791,0.311094790697
56792,0.795314908028
56793,0.588538050652
56794,0.597552001476
56795,0.593631744385
56798,0.431876480579
56799,0.548086822033
56802,0.180249705911
56804,0.306101441383
56805,0.179814681411
56809,0.0770984888077
56810,0.382567286491
56811,0.233048453927
56812,0.31577950716
56813,0.0948976799846
56815,0.307332038879
56817,0.543939828873
56818,0.54643279314
56819,0.0989652276039
56820,0.8715929389
56821,0.05544545874
56822,0.58858859539
56824,0.131049722433
56825,0.570634067059
56826,0.352665871382
56828,0.561584234238
56829,0.277502477169
56830,0.113619655371
56831,0.339158982038
56833,0.157526955009
56834,0.187639549375
56835,0.199673771858
56836,0.118528552353
56838,0.25199252367
56839,0.384138792753
56840,0.355706691742
56841,0.829858958721
56842,0.588972508907
56843,0.721849143505
56844,0.682305216789
56845,0.643818080425
56847,0.0613610893488
56848,0.27452853322
56849,0.192738294601
56851,0.604243159294
56852,0.866758286953
56853,0.112201586366
56854,0.063780747354
56855,0.336977154016
56856,0.197564214468
56857,0.239463984966
56859,0.406388252974
56860,0.497318178415
56861,0.164979979396
56862,0.258794605732
56863,0.736679017544
56864,0.211706727743
56865,0.105500988662
56866,0.309635639191
56867,0.189523681998
56869,0.130405858159
56870,0.351862549782
56871,0.347695916891
56872,0.268509924412
56873,0.665698707104
56874,0.489125847816
56877,0.706881523132
56878,0.0869573056698
56879,0.276565313339
56880,0.784718096256
56881,0.392812848091
56882,0.821795642376
56883,0.565655231476
56884,0.703292191029
56885,0.166476070881
56886,0.097670070827
56887,0.07076921314
56889,0.242327541113
56891,0.360464781523
56893,0.162460282445
56894,0.263589590788
56895,0.592829823494
56899,0.699661254883
56900,0.214097127318
56901,0.19976875186
56903,0.221541807055
56904,0.238124668598
56905,0.547986209393
56906,0.610073029995
56908,0.529423594475
56910,0.0835617035627
56911,0.0916136875749
56912,0.230360925198
56913,0.488806515932
56914,0.203187182546
56915,0.509235501289
56916,0.327635705471
56917,0.0563238114119
56919,0.372265815735
56920,0.160380557179
56921,0.341084837914
56922,0.346675187349
56923,0.217583313584
56924,0.450805515051
56925,0.660832345486
56926,0.522271096706
56927,0.679710626602
56928,0.244837358594
56929,0.403829574585
56931,0.0828630328178
56932,0.101485736668
56933,0.049691002816
56934,0.0364139080048
56935,0.0825164467096
56936,0.675893366337
56937,0.291100561619
56938,0.0540672875941
56939,0.0761677846313
56941,0.252695202827
56942,0.338603436947
56943,0.0625682920218
56944,0.231039956212
56945,0.184704899788
56946,0.705990076065
56947,0.524536848068
56948,0.432002305984
56949,0.266238451004
56950,0.248222738504
56951,0.063423588872
56953,0.530814707279
56954,0.690901696682
56955,0.834895968437
56957,0.587400913239
56958,0.108428455889
56959,0.62202912569
56961,0.147305056453
56962,0.421323955059
56963,0.130712896585
56964,0.452548742294
56965,0.66641753912
56966,0.682669997215
56967,0.295283347368
56968,0.509930849075
56972,0.444632440805
56973,0.132959574461
56976,0.541496396065
56978,0.193324521184
56979,0.251273006201
56982,0.658258140087
56983,0.440227091312
56984,0.113022819161
56986,0.249684527516
56987,0.0859119668603
56988,0.329247176647
56990,0.547277331352
56991,0.257959336042
56992,0.056205175817
56993,0.222509995103
56994,0.353986293077
56995,0.436022907495
56997,0.20210160315
56998,0.650634884834
56999,0.305059194565
57000,0.605601668358
57001,0.290921628475
57002,0.417130917311
57003,0.744292020798
57005,0.355374127626
57006,0.255989938974
57007,0.100282691419
57008,0.388652175665
57009,0.0649596527219
57011,0.429609358311
57012,0.311857014894
57013,0.360208928585
57014,0.24019728601
57016,0.22700150311
57017,0.217793107033
57018,0.282208740711
57021,0.652275800705
57022,0.313467353582
57023,0.498924314976
57024,0.310995846987
57025,0.351654201746
57026,0.612453222275
57027,0.289750009775
57028,0.455704957247
57029,0.210506796837
57030,0.544876098633
57031,0.420639812946
57032,0.629834651947
57033,0.220843836665
57035,0.28056922555
57036,0.648277282715
57037,0.143716901541
57038,0.147669389844
57039,0.131179854274
57040,0.260190755129
57041,0.375863790512
57042,0.673688292503
57043,0.41964584589
57044,0.159159317613
57045,0.405935376883
57046,0.237104251981
57047,0.537838280201
57048,0.781677961349
57049,0.23953178525
57050,0.280152082443
57051,0.426261663437
57052,0.414779961109
57053,0.732914328575
57054,0.159295424819
57055,0.762151539326
57056,0.280304312706
57057,0.17666991055
57058,0.423296451569
57059,0.329119086266
57060,0.746978878975
57061,0.299652695656
57062,0.726740777493
57064,0.226873844862
57065,0.583256721497
57066,0.420012801886
57067,0.110982276499
57068,0.23169568181
57069,0.701510667801
57070,0.5124989748
57071,0.45623666048
57072,0.396104454994
57073,0.882060050964
57074,0.076206214726
57075,0.435896843672
57076,0.131739020348
57077,0.101684950292
57078,0.708381056786
57079,0.366554647684
57081,0.315203219652
57082,0.182442501187
57083,0.470599204302
57084,0.308554559946
57085,0.865201771259
57086,0.73016244173
57088,0.181020066142
57089,0.191950082779
57090,0.769159674644
57092,0.58283752203
57093,0.144883304834
57094,0.0848567262292
57095,0.250778615475
57096,0.0473357476294
57097,0.687146782875
57098,0.188294187188
57099,0.156789302826
57100,0.398662865162
57103,0.144470885396
57104,0.665194272995
57105,0.316067576408
57106,0.789056003094
57107,0.457673162222
57108,0.408643126488
57109,0.183205202222
57110,0.348025679588
57111,0.154985368252
57112,0.157225430012
57113,0.302200764418
57114,0.322657287121
57115,0.168162092566
57116,0.169548496604
57117,0.75988483429
57118,0.573867738247
57119,0.181493461132
57120,0.321374416351
57121,0.295033335686
57122,0.514217317104
57123,0.566384196281
57124,0.516753852367
57125,0.293341189623
57126,0.162404745817
57127,0.66058665514
57128,0.511204659939
57129,0.143027424812
57130,0.529353439808
57131,0.241326957941
57132,0.657526552677
57133,0.781186938286
57134,0.165657490492
57135,0.122434608638
57136,0.10010985285
57137,0.272077292204
57138,0.296290278435
57139,0.683807790279
57140,0.641402065754
57141,0.254104733467
57142,0.125793755054
57143,0.775904476643
57144,0.247145652771
57145,0.265419393778
57146,0.268093407154
57147,0.634611904621
57148,0.282525777817
57149,0.785457551479
57150,0.606454014778
57151,0.627270936966
57152,0.688733637333
57153,0.258129507303
57154,0.120523899794
57155,0.630678892136
57156,0.666388392448
57157,0.204970821738
57158,0.678718209267
57160,0.197741255164
57161,0.424969494343
57162,0.609670460224
57163,0.424282491207
57164,0.667157053947
57165,0.501049757004
57166,0.581076323986
57167,0.63946968317
57168,0.15247695148
57169,0.201523929834
57170,0.570695817471
57171,0.868983387947
57172,0.603484988213
57173,0.818258464336
57174,0.667895138264
57175,0.188816994429
57176,0.618046522141
57177,0.486920177937
57178,0.569580376148
57179,0.779343187809
57180,0.262372076511
57181,0.359623074532
57182,0.380088925362
57183,0.181574612856
57184,0.201575323939
57185,0.0562873370945
57186,0.631094455719
57187,0.293757855892
57188,0.415849030018
57189,0.860609412193
57190,0.0699395313859
57192,0.576867461205
57193,0.5155788064
57194,0.283893883228
57195,0.766654074192
57197,0.110239841044
57199,0.0998175144196
57200,0.248879358172
57201,0.0592916756868
57202,0.154573261738
57203,0.445468276739
57204,0.316198050976
57205,0.394492775202
57206,0.261272579432
57207,0.26492574811
57213,0.118363074958
57214,0.585208892822
57216,0.437578290701
57217,0.173869565129
57220,0.155929714441
57221,0.629264354706
57222,0.090970762074
57224,0.529991090298
57227,0.263432353735
57228,0.558280646801
57229,0.285200238228
57230,0.299199551344
57232,0.173434987664
57235,0.606714427471
57237,0.24721108377
57238,0.178598895669
57239,0.255895256996
57240,0.267865329981
57241,0.491822481155
57242,0.393497139215
57244,0.586540818214
57245,0.102115936577
57246,0.234123066068
57247,0.180163040757
57249,0.692860364914
57250,0.166982442141
57251,0.151440754533
57252,0.590092301369
57253,0.385603278875
57254,0.0538199879229
57255,0.280144661665
57258,0.381820321083
57259,0.151499554515
57261,0.668738186359
57262,0.111068896949
57263,0.220138698816
57265,0.116172164679
57266,0.274583339691
57267,0.205887943506
57268,0.319810956717
57269,0.444044023752
